Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:50:51.396000,GAS,10,0 days 00:00:58.592000,73.0,3.0,,,0 days 00:00:20.430000,0 days 00:00:21.215000,0 days 00:00:16.947000,0 days 01:50:13.244000,0 days 01:50:34.459000,0 days 01:50:51.406000,285.0,263.0,285.0,308.0,False,HARD,22.0,True,AlphaTauri,0 days 01:49:52.804000,2020-12-06 18:29:52.837,1,10.0,False,,False,True,58.592
0 days 01:51:49.286000,GAS,10,0 days 00:00:57.890000,74.0,3.0,,,0 days 00:00:20.309000,0 days 00:00:20.637000,0 days 00:00:16.944000,0 days 01:51:11.715000,0 days 01:51:32.352000,0 days 01:51:49.296000,284.0,264.0,285.0,303.0,False,HARD,23.0,True,AlphaTauri,0 days 01:50:51.396000,2020-12-06 18:30:51.429,1,10.0,False,,False,True,57.89
0 days 01:52:46.719000,GAS,10,0 days 00:00:57.433000,75.0,3.0,,,0 days 00:00:20.149000,0 days 00:00:20.326000,0 days 00:00:16.958000,0 days 01:52:09.445000,0 days 01:52:29.771000,0 days 01:52:46.729000,,262.0,286.0,302.0,False,HARD,24.0,True,AlphaTauri,0 days 01:51:49.286000,2020-12-06 18:31:49.319,1,10.0,True,TRACK LIMITS AT TURN 8,False,True,57.433
0 days 01:53:44.096000,GAS,10,0 days 00:00:57.377000,76.0,3.0,,,0 days 00:00:20.132000,0 days 00:00:20.344000,0 days 00:00:16.901000,0 days 01:53:06.861000,0 days 01:53:27.205000,0 days 01:53:44.106000,285.0,264.0,287.0,303.0,False,HARD,25.0,True,AlphaTauri,0 days 01:52:46.719000,2020-12-06 18:32:46.752,1,10.0,False,,False,True,57.377
0 days 01:54:41.569000,GAS,10,0 days 00:00:57.473000,77.0,3.0,,,0 days 00:00:20.176000,0 days 00:00:20.429000,0 days 00:00:16.868000,0 days 01:54:04.282000,0 days 01:54:24.711000,0 days 01:54:41.579000,284.0,262.0,287.0,305.0,False,HARD,26.0,True,AlphaTauri,0 days 01:53:44.096000,2020-12-06 18:33:44.129,1,10.0,False,,False,True,57.473
0 days 01:55:39.356000,GAS,10,0 days 00:00:57.787000,78.0,3.0,,,0 days 00:00:20.277000,0 days 00:00:20.581000,0 days 00:00:16.929000,0 days 01:55:01.856000,0 days 01:55:22.437000,0 days 01:55:39.366000,285.0,262.0,289.0,302.0,False,HARD,27.0,True,AlphaTauri,0 days 01:54:41.569000,2020-12-06 18:34:41.602,1,10.0,False,,False,True,57.787
0 days 01:56:37.118000,GAS,10,0 days 00:00:57.762000,79.0,3.0,,,0 days 00:00:20.255000,0 days 00:00:20.555000,0 days 00:00:16.952000,0 days 01:55:59.621000,0 days 01:56:20.176000,0 days 01:56:37.128000,286.0,262.0,289.0,305.0,False,HARD,28.0,True,AlphaTauri,0 days 01:55:39.356000,2020-12-06 18:35:39.389,1,9.0,False,,False,True,57.762
0 days 01:57:34.404000,GAS,10,0 days 00:00:57.286000,80.0,3.0,,,0 days 00:00:20.025000,0 days 00:00:20.342000,0 days 00:00:16.919000,0 days 01:56:57.153000,0 days 01:57:17.495000,0 days 01:57:34.414000,,264.0,288.0,,False,HARD,29.0,True,AlphaTauri,0 days 01:56:37.118000,2020-12-06 18:36:37.151,1,9.0,False,,False,True,57.286
0 days 01:58:31.766000,GAS,10,0 days 00:00:57.362000,81.0,3.0,,,0 days 00:00:20.062000,0 days 00:00:20.441000,0 days 00:00:16.859000,0 days 01:57:54.476000,0 days 01:58:14.917000,0 days 01:58:31.776000,284.0,264.0,287.0,306.0,False,HARD,30.0,True,AlphaTauri,0 days 01:57:34.404000,2020-12-06 18:37:34.437,1,9.0,False,,False,True,57.362
0 days 01:59:29.356000,GAS,10,0 days 00:00:57.590000,82.0,3.0,,,0 days 00:00:20.154000,0 days 00:00:20.544000,0 days 00:00:16.892000,0 days 01:58:51.930000,0 days 01:59:12.474000,0 days 01:59:29.366000,286.0,264.0,286.0,,False,HARD,31.0,True,AlphaTauri,0 days 01:58:31.766000,2020-12-06 18:38:31.799,1,9.0,False,,False,True,57.59
